,diposting_oleh,sedang_pembangunan,disetujui_pemerintah,total_ruangan,tipe_a_atau_b,kaki_persegi,siap_pindah,dijual_kembali,longitude,latitude,harga,harga_per_kaki_persegi,harga_per_ruang
17815,Owner,0,0,3,tipe_a,1500.0,1,1,26.807408,77.32633,60.0,0.04,20.0
17817,Dealer,0,0,2,tipe_a,1176.470588,1,1,12.96991,77.59796,70.0,0.059500000011900006,35.0
17818,Owner,0,0,2,tipe_a,650.0541712,1,1,22.254952,70.767596,42.0,0.06460999999810477,21.0
17819,Owner,0,0,4,tipe_a,1800.25718,1,1,27.584028000000004,78.057399,42.0,0.023329999994778524,10.5
17821,Dealer,0,0,3,tipe_a,1208.19849,1,1,12.96991,77.59796,56.0,0.0463499999904817,18.666666666666668
17822,Dealer,0,0,3,tipe_a,1550.0,1,1,30.658839,76.681686,62.0,0.04,20.666666666666668
17823,Dealer,0,0,2,tipe_a,1000.0,1,1,19.306722,72.86155600000001,80.0,0.08,40.0
17825,Dealer,0,0,1,tipe_a,664.3151088,1,1,18.973908,73.02510600000001,56.5,0.08504999999482174,56.5
17826,Owner,1,0,2,tipe_a,947.8672986,0,1,11.026678,76.903583,58.0,0.06118999999859263,29.0
17827,Dealer,1,1,3,tipe_a,2172.173317,1,1,12.8855,77.5638,190.0,0.0874699999825106,63.333333333333336
17828,Dealer,0,1,2,tipe_a,675.7843926,1,1,21.490368,77.32633,25.2,0.03728999999992009,12.6
17829,Owner,0,0,2,tipe_a,1080.246914,1,1,22.337395,73.225215,28.0,0.02591999998992823,14.0
17830,Dealer,1,1,3,tipe_a,1176.470588,0,1,28.442934,77.32633,86.0,0.07310000001462001,28.666666666666668
17831,Dealer,1,1,2,tipe_a,1194.31506,1,1,12.8855,77.5638,100.0,0.08373000002193727,50.0
17832,Owner,0,0,1,tipe_a,600.0,1,1,13.079235,77.517166,19.5,0.0325,19.5
17833,Owner,0,0,3,tipe_a,1480.111008,1,1,23.280038,85.320296,48.0,0.0324300000071346,16.0
17835,Owner,0,0,4,tipe_a,1933.404941,1,1,28.634537,77.471342,90.0,0.04654999999816386,22.5
17836,Dealer,0,0,2,tipe_a,1205.93692,1,1,22.54111,88.33778000000001,78.0,0.06468000001194092,39.0
17837,Dealer,0,1,4,tipe_a,2130.131681,1,1,26.8626,75.7633,110.0,0.051639999996788935,27.5
17839,Dealer,1,1,2,tipe_a,1250.37037,0,1,21.17,72.83,42.2,0.03375000000999704,21.1
17840,Owner,0,0,4,tipe_a,1900.057002,1,1,13.0606,80.2344,200.0,0.10525999998393733,50.0
17841,Dealer,0,0,3,tipe_a,1834.792539,1,1,28.406388,77.342588,48.2,0.02627000000025616,16.066666666666666
17842,Dealer,1,1,2,tipe_a,1249.578983,0,1,21.17,72.83,37.1,0.02968999999578258,18.55
17844,Owner,0,0,2,tipe_a,552.0504732,1,1,19.038586,77.32633,21.0,0.03803999999904356,10.5
17846,Owner,0,0,3,tipe_a,1500.176491,1,1,10.999392,76.997254,85.0,0.05666000001329177,28.333333333333332
17848,Dealer,0,1,3,tipe_a,2047.315742,1,1,28.546788,77.37849399999999,180.0,0.0879199999821034,60.0
17849,Dealer,0,1,1,tipe_a,686.7924528,1,1,27.04965,80.851214,18.2,0.026500000001164835,18.2
17850,Owner,0,0,2,tipe_a,926.1709447,1,1,23.290796,85.31861500000001,35.0,0.03778999999977002,17.5
17851,Dealer,1,0,2,tipe_a,1000.0,1,1,18.539235,77.32633,35.5,0.0355,17.75
17852,Owner,0,0,3,tipe_a,1626.457034,1,1,12.986987,77.32633,120.0,0.07378000001935495,40.0
17853,Dealer,1,1,1,tipe_a,725.0268528,0,1,19.283359,72.864964,54.0,0.07448000000476672,54.0
17854,Owner,0,0,2,tipe_a,1097.372488,1,1,22.72056,75.84722,35.5,0.032350000012028736,17.75
17856,Dealer,0,0,3,tipe_a,1666.666667,1,1,19.038205,73.06612,160.0,0.0959999999808,53.333333333333336
17857,Owner,0,1,2,tipe_a,990.0990099,1,1,28.579004,77.431173,39.0,0.03939000000003939,19.5
17859,Dealer,0,1,3,tipe_a,1543.577982,1,1,26.75,81.0,67.3,0.043599999990152745,22.433333333333334
17860,Owner,0,0,2,tipe_a,1253.132832,1,1,27.98889,76.38833000000001,35.0,0.02793000000178752,17.5
17861,Dealer,0,1,3,tipe_a,1480.0,1,1,26.900926,75.775927,44.4,0.03,14.799999999999999
17862,Dealer,0,0,2,tipe_a,1285.046729,1,1,12.9958935,77.761394,110.0,0.08559999999813236,55.0
17863,Dealer,0,0,2,tipe_a,1319.124424,1,1,27.88,78.08,22.9,0.017359999999514826,11.45
17864,Owner,0,0,2,tipe_a,1180.092355,1,1,12.986987,77.736436,46.0,0.03898000000177952,23.0
17865,Dealer,0,0,1,tipe_a,579.95029,1,1,18.490507,73.818086,56.0,0.09655999999586172,56.0
17866,Dealer,0,1,3,tipe_a,1206.987824,1,1,30.712867,76.648557,22.8,0.01889000000384428,7.6000000000000005
17867,Owner,0,1,2,tipe_a,1250.0,1,1,27.61194,75.13972,35.0,0.028,17.5
17868,Owner,0,0,1,tipe_a,613.1207847999999,1,1,18.909918,73.335588,20.0,0.03261999999971295,20.0
17869,Owner,0,0,2,tipe_a,1225.078069,1,1,21.17,72.83,51.0,0.04162999998982106,25.5
17873,Dealer,0,0,3,tipe_a,1823.985408,1,1,30.673383,76.733924,120.0,0.06579000000421056,40.0
17874,Owner,0,0,2,tipe_a,950.269243,1,1,25.476061,75.611604,30.0,0.03156999999841098,15.0
17875,Dealer,0,0,3,tipe_a,1400.560224,1,1,26.832353,75.841749,30.0,0.02142000000137088,10.0
17876,Dealer,0,0,3,tipe_a,1050.175029,1,1,30.731886,76.724948,45.0,0.04285000000699883,15.0
17877,Dealer,0,1,2,tipe_a,1236.246755,1,1,18.5438,73.9438,100.0,0.08088999999033365,50.0
17878,Dealer,1,1,3,tipe_a,642.9822367,0,0,28.391441,77.022829,25.7,0.039969999998601825,8.566666666666666
17879,Dealer,0,1,3,tipe_a,1791.0447760000002,1,0,28.388225,76.946376,120.0,0.06700000000446665,40.0
17880,Owner,0,0,2,tipe_a,1086.113266,1,1,21.6,73.0,14.0,0.012890000001160098,7.0
17882,Dealer,1,1,2,tipe_a,899.2318119999999,1,1,28.38016,77.32633,19.9,0.022130000000489307,9.95
17884,Dealer,0,0,3,tipe_a,1555.9358949999998,1,1,18.61862,73.80373,100.0,0.06427000001822056,33.333333333333336
17885,Dealer,0,0,1,tipe_a,729.1666667000001,1,1,19.2167,73.0833,31.5,0.04319999999802514,31.5
17887,Dealer,0,0,3,tipe_a,1176.470588,1,1,13.09,77.32633,75.0,0.06375000001275001,25.0
17888,Owner,0,0,2,tipe_a,935.1620948,1,1,12.93,80.11,45.0,0.04811999999810086,22.5
17889,Owner,0,0,3,tipe_a,1315.0,1,1,28.506454,77.40956800000001,78.9,0.060000000000000005,26.3
17890,Dealer,0,0,2,tipe_a,1176.470588,1,1,12.9958935,77.32633,87.0,0.07395000001479,43.5
17891,Owner,0,0,2,tipe_a,800.0,1,1,22.58,88.42,20.0,0.025,10.0
17893,Builder,1,1,2,tipe_a,920.6896552,0,0,24.69028,78.41889,26.7,0.028999999999131085,13.35
17894,Dealer,0,1,3,tipe_a,1540.832049,0,0,13.04034,77.591347,80.0,0.051920000010332076,26.666666666666668
17895,Owner,0,0,3,tipe_a,998.1628904,1,1,13.08389,80.27,48.9,0.048989999999302716,16.3
17897,Owner,0,0,3,tipe_a,1775.7483510000002,1,1,12.9958935,77.761394,140.0,0.0788400000040321,46.666666666666664
17898,Dealer,0,0,2,tipe_a,1085.863664,1,1,15.439914000000002,77.32633,54.0,0.04972999999012768,27.0
17899,Dealer,0,1,3,tipe_a,1610.565308,1,0,28.50437,76.996356,100.0,0.06209000001631725,33.333333333333336
17900,Owner,0,1,1,tipe_a,560.0358422999999,1,1,18.5823,73.983,25.0,0.044639999999514325,25.0
17901,Builder,1,1,3,tipe_a,1220.232238,1,0,15.591970000000002,73.80894,62.0,0.05080999998952658,20.666666666666668
17902,Owner,0,0,2,tipe_a,981.0333551,1,1,21.911932,77.32633,45.0,0.04587000000159322,22.5
17903,Dealer,0,0,3,tipe_a,1982.441235,1,1,30.697795000000003,77.32633,140.0,0.07061999999208048,46.666666666666664
17904,Dealer,0,1,2,tipe_a,590.3118258,1,0,13.062455,80.156453,30.1,0.050990000004163906,15.05
17905,Owner,0,0,2,tipe_a,1176.470588,1,1,23.54066,87.363421,15.5,0.013175000002635,7.75
17906,Dealer,0,0,3,tipe_a,1819.017841,1,1,13.141581,77.749756,98.9,0.05436999999166033,32.96666666666667
17907,Dealer,1,1,2,tipe_a,480.6151874,0,0,18.452663,73.93104,45.0,0.09363000000777753,22.5
17908,Owner,0,0,2,tipe_a,929.9442033,1,1,18.442587,73.829832,45.0,0.04839000000248724,22.5
17909,Dealer,0,0,2,tipe_a,1349.693252,1,1,30.697795000000003,76.714722,55.0,0.04074999998592273,27.5
17910,Owner,0,0,1,tipe_a,810.1851852000001,1,1,21.237596,72.932348,21.0,0.02591999999952603,21.0
17911,Dealer,1,1,2,tipe_a,1199.91865,0,1,13.34222,77.10167,59.0,0.049169999982915505,29.5
17912,Dealer,0,0,1,tipe_a,440.8128158,1,0,19.2167,73.0833,41.0,0.09301000000553976,41.0
17913,Owner,0,0,2,tipe_a,1413.094677,1,1,28.65998,77.37027900000001,90.0,0.06369000001547667,45.0
17915,Owner,0,0,3,tipe_a,1400.264201,1,1,13.0318,77.32633,53.0,0.03784999999439392,17.666666666666668
17916,Owner,0,0,2,tipe_a,1025.01025,1,1,12.858535,77.590438,50.0,0.048780000004878,25.0
17917,Dealer,0,1,1,tipe_a,1176.470588,1,1,30.662283,76.822397,14.5,0.012325000002465001,14.5
17918,Dealer,0,0,3,tipe_a,1450.220602,1,1,18.5956,73.7981,75.6,0.052130000012232613,25.2
17919,Dealer,0,1,2,tipe_a,1180.0219539999998,1,1,18.973908,73.02510600000001,86.0,0.07287999999362725,43.0
17920,Owner,0,0,2,tipe_a,647.836227,1,1,23.167719,79.92460799999999,25.0,0.03859000000010805,12.5
17922,Owner,0,0,3,tipe_a,1886.373724,1,1,26.91868,75.750399,85.0,0.04505999999817639,28.333333333333332
17924,Dealer,0,1,2,tipe_a,1216.075931,1,1,12.9958935,77.761394,82.0,0.06742999997752606,41.0
17925,Dealer,0,1,1,tipe_a,659.8984772000001,1,1,18.96667,72.83333,32.5,0.04924999999681769,32.5
17926,Owner,0,0,3,tipe_a,1503.0060119999998,1,1,12.928575,77.58572099999999,90.0,0.059880000000958084,30.0
17927,Dealer,0,1,2,tipe_a,592.1375921,1,1,28.406388,77.342588,24.1,0.040700000002583864,12.05
17928,Dealer,0,0,3,tipe_a,1349.831271,1,1,26.8626,75.7633,24.0,0.01778000000120015,8.0
17929,Dealer,0,1,2,tipe_a,1134.044001,1,1,18.964489,73.019574,100.0,0.08817999999278688,50.0
17930,Dealer,0,0,3,tipe_a,1503.208066,1,1,22.5922,88.484911,82.0,0.05454999999980043,27.333333333333332
17931,Dealer,0,0,2,tipe_a,1176.470588,0,1,13.138566,80.234522,100.0,0.085000000017,50.0
17933,Dealer,0,0,2,tipe_a,1176.470588,1,1,22.632263,88.43538199999999,30.1,0.025585000005117004,15.05
17934,Owner,0,0,2,tipe_a,922.0925856,1,1,20.23966,75.788987,24.5,0.026570000000659368,12.25
17936,Dealer,0,1,2,tipe_a,1321.237497,1,1,30.4571,78.055,56.8,0.04299000000300476,28.4
17937,Dealer,0,0,2,tipe_a,1076.388889,1,1,15.40194,74.04333000000001,62.0,0.05759999999405419,31.0
17938,Owner,0,0,2,tipe_a,769.9275362000001,1,1,13.0961,80.235,42.5,0.05520000000228592,21.25
17939,Dealer,0,1,2,tipe_a,803.7922506,1,1,28.394375,77.35722700000001,19.5,0.02426000000055238,9.75
17940,Dealer,0,1,2,tipe_a,1174.875734,1,1,24.69028,78.41889,130.0,0.11065000002800296,65.0
17941,Owner,0,0,3,tipe_a,1176.470588,1,1,30.74,76.65,47.0,0.039950000007990004,15.666666666666666
17942,Owner,0,0,3,tipe_a,1350.135014,1,1,28.2102,76.8606,30.0,0.022219999991793415,10.0
17943,Builder,1,1,2,tipe_a,1176.470588,1,1,15.467,73.833,61.2,0.05202000001040401,30.6
17944,Dealer,0,0,3,tipe_a,1373.944711,1,1,12.9077,77.6755,83.0,0.060410000006179285,27.666666666666668
17945,Owner,0,1,2,tipe_a,1176.470588,1,1,21.490368,73.338475,26.5,0.022525000004505,13.25
17946,Owner,0,1,3,tipe_a,1445.229102,1,1,13.041421,77.50053199999999,88.0,0.060889999985621654,29.333333333333332
17948,Owner,0,0,2,tipe_a,650.0541712,1,1,28.588021,77.391359,30.0,0.04614999999864627,15.0
17949,Owner,0,0,1,tipe_a,730.1107754,1,1,22.459216,70.045632,14.5,0.01986000000076153,14.5
17951,Dealer,0,0,2,tipe_a,1434.599156,1,1,13.0306,77.6485,85.0,0.05925000000487941,42.5
17952,Dealer,0,1,2,tipe_a,1080.089668,1,1,18.452663,73.93104,53.0,0.04906999999188956,26.5
17953,Owner,0,0,3,tipe_a,1821.50695,1,1,23.399528,77.32633,74.7,0.04100999998929458,24.900000000000002
17954,Dealer,0,0,3,tipe_a,1659.160939,1,1,12.96991,77.59796,140.0,0.08437999998021892,46.666666666666664
17955,Owner,0,0,3,tipe_a,1511.9697609999998,1,1,13.096108,77.627179,72.0,0.04761999998755267,24.0
17956,Dealer,0,0,2,tipe_a,1226.800881,1,1,21.17,72.83,39.0,0.03178999999430226,19.5
17957,Owner,0,0,3,tipe_a,1714.089818,1,1,28.9196,76.8972,100.0,0.058340000010431194,33.333333333333336
17959,Dealer,1,1,1,tipe_a,689.3773737,0,1,18.966114,73.148278,59.9,0.08688999999884968,59.9
17960,Dealer,0,0,3,tipe_a,2106.248537,1,1,22.5922,77.32633,90.0,0.04273000000664214,30.0
17962,Dealer,0,0,3,tipe_a,1721.2765960000002,1,1,26.4725,80.33111,80.9,0.04699999999302843,26.96666666666667
17963,Dealer,0,0,3,tipe_a,1550.160866,1,1,30.658839,76.681686,53.0,0.0341899999944909,17.666666666666668
17965,Dealer,0,0,1,tipe_a,537.056928,1,1,28.588293,77.369224,35.0,0.06517000000417088,35.0
17966,Dealer,0,0,2,tipe_a,1040.009788,1,1,28.570553000000004,77.345958,85.0,0.08173000002573053,42.5
17968,Dealer,0,0,3,tipe_a,1480.019734,1,1,18.558319,73.77588,120.0,0.08107999997789218,40.0
17970,Dealer,0,0,2,tipe_a,1082.251082,1,1,21.093676,79.111965,40.0,0.03696000000857472,20.0
17971,Dealer,0,0,2,tipe_a,1280.0,1,1,22.5922,77.32633,72.0,0.05625,36.0
17973,Owner,0,1,3,tipe_a,1205.335874,1,1,26.928785,77.32633,25.3,0.020990000003932512,8.433333333333334
17974,Owner,0,0,2,tipe_a,1298.9824640000002,1,1,12.96991,77.59796,120.0,0.09237999998127765,60.0
17976,Builder,1,1,2,tipe_a,465.3002517,0,0,18.96,72.82,64.7,0.1390500000023963,32.35
17977,Dealer,0,0,3,tipe_a,1176.470588,1,1,12.96991,77.59796,170.0,0.1445000000289,56.666666666666664
17978,Dealer,0,1,3,tipe_a,1496.525922,1,1,19.18,72.96333,140.0,0.09354999999792854,46.666666666666664
17979,Dealer,1,1,2,tipe_a,981.896891,0,1,18.669919,73.853723,49.9,0.05081999999936857,24.95
17980,Owner,0,0,2,tipe_a,1206.160698,1,1,12.9958935,77.761394,65.0,0.053889999987381455,32.5
17981,Dealer,0,0,2,tipe_a,1176.470588,1,1,19.033956,73.075342,88.0,0.07480000001496001,44.0
17982,Owner,0,0,2,tipe_a,1500.306185,1,1,25.14903,75.84490799999999,49.0,0.03265999999860029,24.5
17983,Owner,0,0,2,tipe_a,953.2320524,1,1,13.1479,77.4179,32.0,0.03357000000097773,16.0
17984,Owner,0,0,2,tipe_a,910.0642398,1,1,13.09631,80.27720500000001,51.0,0.056040000001766906,25.5
17985,Dealer,0,0,2,tipe_a,1176.470588,1,1,22.896561,76.10058599999999,28.0,0.023800000004760003,14.0
17986,Dealer,0,0,2,tipe_a,700.097688,1,1,18.52361,73.84778,43.0,0.06142000000434226,21.5
17987,Dealer,1,1,1,tipe_a,685.0,1,1,19.2836,72.8675,54.8,0.08,54.8
17988,Dealer,0,1,1,tipe_a,718.9468947,1,0,18.96,72.82,63.9,0.08887999999869808,63.9
17989,Dealer,0,0,3,tipe_a,1325.088339,1,1,28.576117,77.32633,75.0,0.0566000000095088,25.0
17990,Dealer,0,1,3,tipe_a,1176.470588,1,1,20.029201,73.787918,150.0,0.12750000002550002,50.0
17992,Dealer,0,0,3,tipe_a,1125.082727,1,1,18.578765,73.890693,85.0,0.07554999997791274,28.333333333333332
17993,Owner,0,1,2,tipe_a,1265.05209,1,1,13.055985,77.622157,93.5,0.07391000002221253,46.75
17994,Dealer,0,0,2,tipe_a,1271.676301,1,1,28.431862,77.32633,41.8,0.03286999998909314,20.9
17996,Dealer,0,1,4,tipe_a,1176.470588,1,1,28.6423,77.3445,140.0,0.11900000002380001,35.0
17997,Owner,0,0,2,tipe_a,1150.180743,1,1,15.495949,80.088303,35.0,0.030429999991749127,17.5
17998,Dealer,0,0,2,tipe_a,1000.0,1,1,28.19491,76.826552,24.5,0.0245,12.25
17999,Owner,1,0,2,tipe_a,948.1882831,0,1,24.89684,85.087356,28.0,0.029530000000060112,14.0
18000,Dealer,0,0,3,tipe_a,1360.153257,1,1,23.19046,77.473795,35.5,0.026099999994338874,11.833333333333334
18001,Dealer,0,0,2,tipe_a,1100.110011,1,1,28.57,77.32,30.0,0.02727000000002727,15.0
18002,Dealer,0,0,2,tipe_a,1309.090909,1,1,12.9077,77.6755,90.0,0.06875000000477431,45.0
18003,Owner,0,1,2,tipe_a,820.2833706,1,1,12.841795,80.133809,22.0,0.026820000000619296,11.0
18006,Dealer,0,0,3,tipe_a,2195.0611120000003,1,1,9.952439,76.36329649999999,88.0,0.040090000009074915,29.333333333333332
18008,Owner,1,0,2,tipe_a,1000.0,0,1,9.901926,78.09915600000001,60.0,0.06,30.0
18009,Owner,0,1,3,tipe_a,1592.592593,1,1,28.560719,77.386208,86.0,0.05399999998618604,28.666666666666668
18010,Dealer,0,1,1,tipe_a,637.8378378,1,1,26.91868,75.750399,23.6,0.037000000002194916,23.6
18013,Owner,0,0,3,tipe_a,1349.693252,1,1,22.759741,75.88953199999999,55.0,0.04074999998592273,18.333333333333332
18014,Builder,0,0,2,tipe_a,1211.7647060000002,1,0,9.600647,76.506458,51.5,0.04249999999587378,25.75
18016,Dealer,0,0,2,tipe_a,910.214168,1,1,26.8626,75.7633,22.1,0.024280000001054697,11.05
18017,Dealer,0,0,3,tipe_a,1590.271282,1,1,12.973237,77.32633,34.0,0.02137999999423998,11.333333333333334
18019,Owner,0,0,3,tipe_a,1538.137379,1,1,13.11389,77.32633,73.0,0.04745999999522799,24.333333333333332
18022,Dealer,0,0,2,tipe_a,824.9027237,1,1,18.96667,72.83333,53.0,0.06425000000275789,26.5
18023,Owner,0,0,3,tipe_a,1408.090118,1,1,24.395822,78.989627,55.0,0.039059999993551545,18.333333333333332
18024,Owner,0,0,2,tipe_a,1000.0,1,1,11.93,79.83,38.0,0.038,19.0
18025,Dealer,0,0,2,tipe_a,1714.285714,1,1,26.4725,80.33111,120.0,0.07000000001166666,60.0
18026,Owner,0,1,2,tipe_a,1175.89656,1,1,13.096108,77.627179,48.2,0.04099000000476233,24.1
18027,Owner,1,0,3,tipe_a,750.0,1,1,28.41667,77.3,33.0,0.044,11.0
18028,Owner,0,0,2,tipe_a,1010.10101,1,1,22.65921,88.4384,31.0,0.030690000003069002,15.5
18030,Dealer,1,0,2,tipe_a,972.7272727,1,1,12.952357,77.72250600000001,53.5,0.05500000000154206,26.75
18031,Owner,0,0,1,tipe_a,539.9568035,1,1,21.52,70.47,7.5,0.01388999999886102,7.5
18032,Owner,0,1,1,tipe_a,550.0,1,1,19.88879,77.32633,22.0,0.04,22.0
18033,Dealer,0,1,2,tipe_a,1184.971098,1,1,28.576117,77.382136,61.5,0.05190000001164585,30.75
18035,Dealer,1,0,2,tipe_a,1195.090439,0,1,23.178998,85.566222,37.0,0.030960000007162636,18.5
18037,Dealer,1,0,1,tipe_a,1176.470588,0,1,18.973908,73.02510600000001,55.0,0.04675000000935001,55.0
18038,Dealer,1,1,1,tipe_a,312.1852971,0,1,28.365512,77.34630600000001,12.4,0.03971999999739898,12.4
18039,Owner,0,0,3,tipe_a,1478.123768,1,1,12.86,77.786,75.0,0.05074000000790191,25.0
18040,Owner,0,1,1,tipe_a,1176.470588,1,1,28.66667,77.41667,30.0,0.025500000005100002,30.0
18042,Dealer,0,0,3,tipe_a,2045.268612,1,1,12.9958935,77.761394,150.0,0.07333999999800515,50.0
18044,Dealer,0,0,3,tipe_a,1265.1265130000002,1,1,22.54111,88.33778000000001,57.5,0.0454499999874716,19.166666666666668
18045,Owner,0,0,2,tipe_a,1204.093919,1,1,12.298369,76.649789,60.0,0.049830000013479016,30.0
18046,Owner,0,0,2,tipe_a,790.0974454,1,1,23.368714,85.34384,30.0,0.037969999997673705,15.0
18048,Dealer,0,0,2,tipe_a,1308.258381,1,1,12.9077,77.6755,48.0,0.036690000000848454,24.0
18049,Owner,0,0,2,tipe_a,900.090009,1,1,26.109598,85.895199,20.0,0.02222000000002222,10.0
18051,Owner,0,0,2,tipe_a,900.0,1,1,28.432682,77.322604,45.0,0.05,22.5
18052,Owner,0,0,2,tipe_a,801.7741384999999,1,1,21.638454,78.230325,23.5,0.02931000000070469,11.75
18053,Dealer,0,1,2,tipe_a,1324.955117,1,1,20.26444,85.82806,73.8,0.05569999998724485,36.9
18054,Builder,0,1,4,tipe_a,1176.470588,1,0,23.176444,77.32633,75.0,0.06375000001275001,18.75
18055,Dealer,0,1,2,tipe_a,1030.098181,1,1,18.5993,73.7625,64.0,0.0621300000140472,32.0
18057,Dealer,0,0,3,tipe_a,1765.278792,1,1,28.9196,76.8972,72.5,0.04107000000711502,24.166666666666668
18060,Owner,0,0,3,tipe_a,1730.1038059999998,1,1,27.215343,77.980824,85.0,0.04913000000648517,28.333333333333332
18061,Builder,1,0,3,tipe_a,979.2909793,0,0,22.747639000000003,88.600902,27.9,0.028489999999737562,9.299999999999999
18062,Owner,0,0,2,tipe_a,1180.030257,1,1,15.346409,75.105163,39.0,0.03305000000521174,19.5
18063,Dealer,0,0,2,tipe_a,750.0,1,1,26.851,81.0011,27.0,0.036,13.5
18064,Dealer,0,0,2,tipe_a,1055.037806,1,1,19.218498,72.992114,120.0,0.11373999994839995,60.0
18065,Dealer,0,0,2,tipe_a,1155.0577529999998,1,1,30.662283,76.822397,33.0,0.028569999997220923,16.5
18066,Dealer,1,1,2,tipe_a,933.3046163,1,1,19.161955,72.839616,130.0,0.13928999999525662,65.0
18067,Dealer,0,0,3,tipe_a,1207.289294,1,1,22.7,77.32633,26.5,0.021949999997266604,8.833333333333334
18069,Owner,0,0,3,tipe_a,1350.277998,1,1,28.680366,77.364076,51.0,0.03777000001150874,17.0
18070,Owner,0,0,3,tipe_a,1494.209936,1,1,13.064,77.58,80.0,0.05354000001777528,26.666666666666668
18071,Owner,0,0,2,tipe_a,1150.0261369999998,1,1,13.02494,77.597649,66.0,0.05738999999788701,33.0
18073,Owner,0,0,3,tipe_a,1176.470588,1,1,12.9958935,77.761394,74.0,0.06290000001258,24.666666666666668
18074,Dealer,0,0,2,tipe_a,1496.296296,1,1,24.69028,78.41889,20.2,0.013500000002673268,10.1
18076,Dealer,0,0,3,tipe_a,1400.233372,1,1,12.9958935,77.761394,60.0,0.04285000000699884,20.0
18077,Dealer,0,1,2,tipe_a,948.7516426,1,1,28.576117,77.382136,36.1,0.03804999999901977,18.05
18078,Dealer,1,0,3,tipe_a,1600.0,0,1,17.815234,83.35818,64.0,0.04,21.333333333333332
18080,Dealer,0,0,3,tipe_a,1409.978308,1,1,22.835481,86.221099,78.0,0.055320000001021295,26.0
18082,Owner,0,0,2,tipe_a,2215.028114,1,1,21.0,77.0,130.0,0.05868999999518742,65.0
18083,Owner,0,0,2,tipe_a,1300.148588,1,1,26.91667,75.86667,70.0,0.05384000001698267,35.0
18084,Owner,0,0,2,tipe_a,1139.287027,1,1,30.15553,76.86337900000001,31.0,0.027209999995900944,15.5
18085,Owner,0,0,2,tipe_a,1176.470588,1,1,22.312358,73.145436,35.0,0.029750000005950003,17.5
18086,Owner,1,0,3,tipe_a,1362.5,0,1,19.295224,84.804415,43.6,0.032,14.533333333333333
18087,Owner,0,0,3,tipe_a,1925.236644,1,1,12.989437,77.71780600000001,120.0,0.06232999998934157,40.0
18088,Owner,0,0,3,tipe_a,1605.334651,1,1,13.063752,77.605027,65.0,0.0404899999881707,21.666666666666668
18089,Dealer,1,1,4,tipe_a,2058.823529,0,0,28.479440000000004,76.971432,140.0,0.0680000000136,35.0
18090,Dealer,0,0,2,tipe_a,1000.0,1,1,26.8626,75.7633,25.0,0.025,12.5
18092,Dealer,1,1,3,tipe_a,1749.908859,0,1,13.11389,77.59833,96.0,0.05485999999729129,32.0
18093,Dealer,0,0,2,tipe_a,690.0517539,1,1,22.483471,77.32633,24.0,0.03477999999906964,12.0
18095,Owner,0,0,3,tipe_a,1650.235748,1,1,28.9196,76.8972,77.0,0.04665999999898196,25.666666666666668
18098,Owner,0,0,3,tipe_a,1470.255598,1,1,12.91668,77.59196,65.0,0.04421000000844751,21.666666666666668
18100,Dealer,0,0,3,tipe_a,1566.41604,1,1,12.96991,77.59796,150.0,0.09576000000612864,50.0
18101,Dealer,0,1,3,tipe_a,1639.2028300000002,1,1,18.542235,73.828136,190.0,0.11590999998456565,63.333333333333336
18102,Owner,0,1,1,tipe_a,650.1547988,1,1,22.271018,73.154216,21.0,0.032299999998092764,21.0
18103,Owner,0,0,3,tipe_a,1200.4175369999998,1,1,23.163669,77.422617,23.0,0.019159999992569256,7.666666666666667
18104,Owner,0,0,3,tipe_a,1680.1739469999998,1,1,13.054202,77.674002,85.0,0.05059000001265941,28.333333333333332
18105,Owner,0,0,2,tipe_a,900.090009,1,1,12.96991,77.59796,30.0,0.03333000000003333,15.0
18106,Owner,0,0,1,tipe_a,515.8730159,1,1,22.318485,73.162544,11.7,0.02267999999881366,11.7
18107,Owner,0,0,3,tipe_a,1740.230976,1,1,12.581437,77.322174,110.0,0.06321000000404543,36.666666666666664
18109,Owner,0,0,2,tipe_a,1330.059341,1,1,12.85917,74.83844,65.0,0.04887000000400735,32.5
18111,Owner,0,0,2,tipe_a,899.9357189,1,1,28.59632,77.38143000000001,42.0,0.0466699999988188,21.0
18112,Owner,0,1,1,tipe_a,1176.470588,1,1,18.81667,73.26666999999999,33.0,0.02805000000561,33.0
18113,Dealer,1,0,3,tipe_a,1788.9630079999995,0,1,30.662283,76.822397,59.0,0.03297999999785351,19.666666666666668
18114,Dealer,0,0,2,tipe_a,1157.052918,1,1,28.9196,76.8972,68.0,0.05877000000789937,34.0
18115,Dealer,0,0,2,tipe_a,895.9276017999999,1,1,21.5708,73.1602,19.8,0.02210000000024556,9.9
18116,Dealer,0,0,1,tipe_a,710.0209779,1,1,24.69028,78.41889,44.0,0.0619699999993479,44.0
18117,Owner,0,0,2,tipe_a,1250.0,1,1,28.644695,77.33895600000001,68.0,0.0544,34.0
18118,Dealer,0,0,2,tipe_a,1392.111369,1,1,15.55889,73.75333,120.0,0.08619999999439701,60.0
18119,Dealer,0,0,4,tipe_a,1176.470588,1,1,28.4837,77.3049,100.0,0.085000000017,25.0
18120,Dealer,0,0,2,tipe_a,900.0,1,1,19.037971,73.070481,90.0,0.1,45.0
